IDEESS;Dirección;Horario;Rótulo;Margen;Tipo Venta;Remisión;Latitud;Longitud (WGS84);Municipio;C.P.;Provincia;CCAA
14320;AVENIDA IV CENTENARIO, 42;L-D: 24H;PETROCOES     ;D;P;dm;39,587694;-3,045194;Quintanar de la Orden;45800;TOLEDO;CASTILLA LA MANCHA
5409;CARRETERA C 5001 KM. 26,6;L: 07:00-22:00;R M;I;P;dm;40,153167;-4,689222;Real de San Vicente (El);45640;TOLEDO;CASTILLA LA MANCHA
5385;CR TO-4441 RAMAL TO-4640-RECAS, 8,3;L: 07:00-22:00;GRIFOIL;D;P;dm;40,046528;-3,986833;Recas;45211;TOLEDO;CASTILLA LA MANCHA
8861;CALLE DOCTOR CABAÑAS, 16;L-D: 24H;PETRORECAS;N;R;dm;40,053028;-3,986417;Recas;45211;TOLEDO;CASTILLA LA MANCHA
8862;CALLE ANCHA, 125;L-D: 24H;COOP. SAN SEBASTIAN;N;R;dm;39,704444;-3,438472;Romeral (El);45770;TOLEDO;CASTILLA LA MANCHA
10644;AVENIDA NAVALMORALES, 12;L-D: 24H;AVIA;N;P;dm;39,829778;-4,715750;San Bartolomé de las Abiertas;45654;TOLEDO;CASTILLA LA MANCHA
4382;CARRETERA TORRIJOS A BEHOJAR KM. 53;"L-V: 07:15-19:15; S-D: 08:15-15:15";RP;D;P;dm;39,692639;-4,382250;San Martín de Montalbán;45165;TOLEDO;CASTILLA LA MANCHA
8863;PARTICULAR HUERTAS, 9, 9;L-V: 09:00-13:00 y 16:00-19:00;VALDELPOZO;N;R;dm;39,781361;-4,632250;San Martín de Pusa;45170;TOLEDO;CASTILLA LA MANCHA
8864;CTRA. MENASALBAS, KM. 10,8;L-D: 24H;COOP. NTRA.SRA. DE GRACIA;N;R;dm;39,552049;-4,327145;San Pablo de los Montes;45120;TOLEDO;CASTILLA LA MANCHA
8865;CARRERA CM 401, KM. 78.5, 78,5;L-D: 24H;SAN SEBASTIAN DE PUSA;N;R;dm;39,762917;-4,716472;Santa Ana de Pusa;45653;TOLEDO;CASTILLA LA MANCHA
5446;CARRETERA N-400 (TOLEDO-CUENCA) KM. 81,1;"L-V: 06:00-22:00; S-D: 07:00-14:00";REPSOL;D;P;dm;39,975750;-3,180194;Santa Cruz de la Zarza;45370;TOLEDO;CASTILLA LA MANCHA
8867;CALLE MAGALLANES, 46;L-D: 24H;COOP. LA COSECHA;N;R;dm;39,975556;-3,177639;Santa Cruz de la Zarza;45370;TOLEDO;CASTILLA LA MANCHA
10070;CARRETERA MADRID-BADAJOZ N-V KM. 57,600;L-D: 24H;NUBOIL;I;P;dm;40,126250;-4,218972;Santa Cruz del Retamar;45513;TOLEDO;CASTILLA LA MANCHA
8866;CAMINO PORTILLO, S/N;L-D: 24H;GASOLEOS SANTA CRUZ;N;R;dm;40,115389;-4,241528;Santa Cruz del Retamar;45513;TOLEDO;CASTILLA LA MANCHA
5502;SAN ROQUE, 3;L-D: 24H;FARRUCO S.A.;N;P;dm;40,025861;-4,424944;Santa Olalla;45530;TOLEDO;CASTILLA LA MANCHA
5378;AUTOVIA NACIONAL V KM. 85,100;L-D: 06:00-23:59;CEPSA;D;P;OM;40,022278;-4,486778;Santa Olalla;45530;TOLEDO;CASTILLA LA MANCHA
5498;CN-403 km P.K. 36,7;L-D: 24H;FARRUCO S.A.;N;P;dm;40,033000;-4,346194;Santo Domingo-Caudilla;45526;TOLEDO;CASTILLA LA MANCHA
12547;CALLE ESPARTINAS, S/N;L-D: 06:00-00:00;SHELL;N;P;OM;40,105444;-3,682861;Seseña;45223;TOLEDO;CASTILLA LA MANCHA
5507;AUTOPISTA R-4 (MRG.DCHO.) KM. 19,7;L-D: 24H;CEPSA;D;P;dm;40,129250;-3,678417;Seseña;45223;TOLEDO;CASTILLA LA MANCHA
5440;AUTOVIA A-4 KM. 36,5;L-D: 24H;REPSOL;D;P;OM;40,105139;-3,645056;Seseña;45223;TOLEDO;CASTILLA LA MANCHA
5441;AUTOVIA A-4 KM. 36,5;L-D: 06:00-22:00;REPSOL;I;P;OM;40,105194;-3,646333;Seseña;45223;TOLEDO;CASTILLA LA MANCHA
5508;AUTOPISTA R-4 (MRG.IZDO.) KM. 19,7;L-D: 24H;CEPSA;I;P;dm;40,126833;-3,677333;Seseña;45223;TOLEDO;CASTILLA LA MANCHA
5379;CR A-4, 32;L-D: 07:00-22:00;REPSOL;D;P;OM;40,124139;-3,655917;Seseña;45224;TOLEDO;CASTILLA LA MANCHA
5337;CTRA. N-IV km 32;L-D: 24H;IDS;D;P;OM;40,109639;-3,647972;Seseña;45224;TOLEDO;CASTILLA LA MANCHA
11633;CAMINO DEL VENTORRILLO, S/N;L-D: 06:00-22:00;CEPSA;N;P;OM;40,104611;-3,655667;Seseña;45224;TOLEDO;CASTILLA LA MANCHA
13360;CARRETERA ILLESCAS CRONISTA LA REINA KM. 40;L-D: 24H;E.LECLERC;D;P;dm;40,105278;-3,663278;Seseña;45224;TOLEDO;CASTILLA LA MANCHA
5455;CARRETERA N-502 KM. 189;L: 07:00-22:00;E.S PADDOCK DEL GUADIANA;I;P;dm;39,456750;-5,022667;Sevilleja de la Jara;45672;TOLEDO;CASTILLA LA MANCHA
5332;CRTA.N 502 PK 174;L-D: 07:00-22:00;AVIA;I;P;dm;39,562556;-4,965250;Sevilleja de la Jara;45671;TOLEDO;CASTILLA LA MANCHA
8868;CALLE COOPERATIVA, 2;L-D: 24H;PETROLEOS DE SONSECA;N;R;dm;39,673632;-3,983784;Sonseca;45100;TOLEDO;CASTILLA LA MANCHA
5442;CARRETERA N-401 KM. 94;L-D: 24H;PETROLEOS MARTIN CORPORATION;D;P;dm;39,676944;-3,966722;Sonseca;45100;TOLEDO;CASTILLA LA MANCHA
9299;CARRETERA CM-410 KM. 27;"L-S: 07:00-22:00; D: 08:00-22:00";REPSOL;I;P;dm;39,684278;-3,987583;Sonseca;45100;TOLEDO;CASTILLA LA MANCHA
9930;AVENIDA EXTREMADURA, 25;L-D: 24H;EDAN (REPSOL);D;P;dm;39,961972;-4,823639;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
11253;PARQUE COMERCIAL EL GOLF, PARCELA, 6;L-D: 07:30-23:00;CEPSA;D;P;dm;39,965278;-4,796278;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5410;CARRETERA N-V KM. 123,7;L-D: 06:00-23:00;REPSOL;D;P;dm;39,961111;-4,913194;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5421;AVENIDA PORTUGAL, 66;L-D: 06:00-22:00;CEPSA;D;P;OM;39,957833;-4,848778;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5373;AV EXTREMADURA  1;L-D: 24H;BP TALVAR;N;P;dm;39,961944;-4,826611;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5413;CARRETERA ALCAUDETE KM. 1,550;L-D: 06:30-22:00;REPSOL;I;P;dm;39,947583;-4,831167;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5412;CARRETERA N-502 KM. 120;L-D: 07:00-22:00;REPSOL;D;P;dm;39,930972;-4,843250;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
14544;CALLE ROSA DE LUXEMBURGO, 18;L-D: 24H;ONE1OIL GASOLINERAS ;D;P;dm;39,958000;-4,849333;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
13707;CALLE VICENTE LEIVA, 33;L-D: 24H;BALLENOIL;N;P;dm;39,961694;-4,844000;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
8319;CARRETERA ANTIGUA NACIONAL V KM. 104;"L-S: 08:00-22:00; D: 09:00-21:00";CARREFOUR;N;P;dm;39,964222;-4,795694;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
11866;CARRETERA DE MEJORADA, CM-4512 KM. 1,346;L-D: 06:00-22:00;ZOIL;D;P;dm;39,979944;-4,834833;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
11349;CARRETERA CALERA CM-4101 KM. 7,24;"L-V: 06:00-22:00; S-D: 07:00-22:00";C. ORTIZ;D;P;dm;39,923833;-4,909861;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
9294;CARRETERA N-5 km 113.6;L-D: 06:00-22:00;REPSOL;I;P;OM;39,963722;-4,800306;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5411;CALLE CALERA, 100;L-D: 06:00-22:00;REPSOL;D;P;OM;39,950833;-4,852444;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
5479;AUTOVIA A-V KM. 125,750;L-D: 24H;REPSOL;I;P;OM;39,943778;-4,953139;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
4414;CARRETERA A CERVERA DE LOS MONTES KM. 1;L-D: 06:00-22:00;ZOIL J.C.M. GASOLINERAS S.L.;D;P;dm;39,972111;-4,829222;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
12839;CALLE CERAMICA, LA, 232;"L-V: 08:00-20:00; S: 08:00-13:30";U.S.TORREHIERRO;D;P;dm;39,964111;-4,937278;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
13087;AVENIDA PORTUGAL, 63;L-D: 24H;AZUL-OIL;I;P;dm;39,957889;-4,844750;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
4374;CARRETERA CM-4102 KM. 4;L-D: 06:00-22:00;ZOIL J.C.M. GASOLINERAS S.L.;D;P;dm;39,947500;-4,829389;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
14074;AVENIDA PORTUGAL, 97;L-D: 24H;ITV LA FLORESTA;D;P;dm;39,957222;-4,851528;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
8870;CARRETERA CALERA KM. 5,800;L-D: 24H;COOP. SAN FRANCISCO DE ASIS;I;R;dm;39,931000;-4,893278;Talavera de la Reina;45694;TOLEDO;CASTILLA LA MANCHA
12888;CARRETERA CALERA Y CHOZAS KM. 4,1;L-D: 06:00-22:00;ZOIL;I;P;dm;39,937639;-4,880056;Talavera de la Reina;45600;TOLEDO;CASTILLA LA MANCHA
9703;CAMINO PILON, 2;L-D: 06:00-23:00;VALCARCE;D;P;dm;39,963417;-4,919250;Talavera de la Reina;45614;TOLEDO;CASTILLA LA MANCHA
5495;Autovía N-IV km 99,500;L-D: 24H;GALP;N;P;OM;39,636299;-3,517368;Tembleque;45780;TOLEDO;CASTILLA LA MANCHA
8912;CALLE TOLEDO, S/N;L-D: 24H;COOP. CRISTO DE LA PALMA;N;R;dm;39,688861;-3,504917;Tembleque;45780;TOLEDO;CASTILLA LA MANCHA
5371;AUTOVIA A-4 KM. 98;L-D: 06:00-22:00;REPSOL;D;P;OM;39,649417;-3,517806;Tembleque;45780;TOLEDO;CASTILLA LA MANCHA
5431;CARRETERA N-IV KM. 94;L-D: 06:00-22:00;REPSOL;D;P;dm;39,683000;-3,506583;Tembleque;45780;TOLEDO;CASTILLA LA MANCHA
5386;CARRETERA PEDRO MUÑOZ KM. 10;L-V: 07:00-21:00;PETRONOR;D;P;OM;39,504194;-2,989833;Toboso (El);45820;TOLEDO;CASTILLA LA MANCHA
8872;AVENIDA CASTILLA LA MANCHA, 51;L-D: 24H;COOP. LA HUMILDAD;N;R;dm;39,512417;-2,992222;Toboso (El);45820;TOLEDO;CASTILLA LA MANCHA
5430;AVENIDA MADRID, 41;L-D: 24H;REPSOL;D;P;dm;39,870528;-4,021028;Toledo;45003;TOLEDO;CASTILLA LA MANCHA
12133;AUTOVIA 42 KM. 65;L-D: 24H;ALCAMPO;D;P;dm;39,902417;-4,017917;Toledo;45004;TOLEDO;CASTILLA LA MANCHA
11854;CARRETERA CM-4000 KM. 2,650;"L-S: 06:30-21:30; D: 07:00-21:30";REPSOL;D;P;dm;39,863417;-4,072639;Toledo;45004;TOLEDO;CASTILLA LA MANCHA
5406;CALLE NAVALPINO, 30;L: 08:30-18:00;REPSOL;D;P;OM;39,860694;-4,043222;Toledo;45004;TOLEDO;CASTILLA LA MANCHA
12733;AVENIDA DEL MADROÑO, S/N;L-D: 06:00-00:00;SHELL;N;P;OM;39,889250;-4,054944;Toledo;45005;TOLEDO;CASTILLA LA MANCHA
5500;CTRA. TOLEDO - AVILA km 2,5;L-D: 24H;CEPSA;N;P;OM;39,872583;-4,040278;Toledo;45005;TOLEDO;CASTILLA LA MANCHA
5433;PASEO DE LA ROSA, 156;L-D: 08:00-21:00;CEPSA;D;P;dm;39,862028;-4,003278;Toledo;45006;TOLEDO;CASTILLA LA MANCHA
5415;CL PASEO DE LA ROSA, S.N. (N-401 km 69);L-D: 08:00-20:00;REPSOL;D;P;OM;39,860944;-4,016667;Toledo;45006;TOLEDO;CASTILLA LA MANCHA
5391;CL JARAMA (POLG. INDUST.PAR,22), S.;L-D: 06:00-22:00;REPSOL;D;P;OM;39,864972;-3,970306;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
12716;CALLE RIO JARAMA, 45;L-D: 24H;AVIA;I;P;dm;39,868139;-3,962500;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
5370;CARRETERA NACIONAL 400 KM. 10800;"L-V: 07:30-21:30; S-D: 08:30-20:30";REPSOL;D;P;dm;39,899917;-3,883528;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
5345;CL NOGUERAS, 5;"L-V: 06:15-23:45; S-D: 07:15-23:45";REPSOL;D;P;dm;39,871444;-3,947917;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
5331;AVENIDA BOLADIEZ (C.C. EROSKI - LUZ DEL TAJO), SN;L-D: 08:00-23:00;ON WAY;N;P;dm;39,862944;-3,972972;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
5335;AVENIDA RIO ESTENILLA, 78;L-D: 06:00-00:00;SHELL;N;P;OM;39,867278;-3,958861;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
12957;CALLE RIO JARAMA, 74;L-D: 24H;PETROPRIX;D;P;dm;39,871222;-3,953444;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
13069;CALLE RIO JARAMA, 48;"L-V: 09:00-19:00; S: 09:00-14:00";ESTEBA RIVAS S.A.;N;P;dm;39,877639;-3,944778;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
14433;CALLE RIO JARAMA, 51;L-D: 24H;NATURGY TOLEDO;I;P;dm;39,869028;-3,960583;Toledo;45007;TOLEDO;CASTILLA LA MANCHA
5426;CARRETERA TOLEDO-MOCEJON KM. 4,300;"L-V: 07:00-21:00; S: 08:00-21:00; D: 08:30-15:00";CEPSA;D;P;dm;39,884583;-3,950889;Toledo;45008;TOLEDO;CASTILLA LA MANCHA
12094;CARRETERA CM-5004 KM. 6;"L-S: 07:00-21:00; D: 07:30-21:00";LA TORRE;N;P;dm;40,183667;-4,215333;Torre de Esteban Hambrán (La);45920;TOLEDO;CASTILLA LA MANCHA
5399;AVENIDA TOLEDO, 39;"L-V: 07:00-22:30; S-D: 09:00-14:00 y 17:00-21:00";GALP;N;P;dm;39,976361;-4,268917;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
5494;CM-4009 km P.K.14,4;L-D: 07:00-21:00;FARRUCO S.A.;N;P;dm;39,999722;-4,277806;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
12337;CALLE TEJAR, 69;L-D: 24H;AVIA;N;P;dm;39,989778;-4,280167;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
15174;CALLE CALLE TEJAR, 67;L-D: 24H;SUPECO;N;P;dm;39,988389;-4,280611;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
5473;AVENIDA TOLEDO, 2;L-D: 24H;CEPSA;I;P;dm;39,979556;-4,274556;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
5472;AVENIDA TOLEDO, 1;L-V: 08:00-21:00;CEPSA;D;P;dm;39,980000;-4,274250;Torrijos;45500;TOLEDO;CASTILLA LA MANCHA
8876;CAMINO DE MORA, 50;L-D: 24H;COOP. NTRA.SRA.DEL ROSARIO;N;R;dm;39,601278;-3,616389;Turleque;45789;TOLEDO;CASTILLA LA MANCHA
13293;CARRETERA CM4008A (UGENA-CARRANQUE) KM. 3;L-D: 24H;HENERGY;I;P;dm;40,165417;-3,892306;Ugena;45217;TOLEDO;CASTILLA LA MANCHA
8877;CARRETERA ESTACION KM. 2;L-D: 24H;COOP. STMO.CTO.VERACRUZ;N;R;dm;39,415917;-3,716750;Urda;45480;TOLEDO;CASTILLA LA MANCHA
5449;CR TO-233, 10,7;L-S: 07:00-20:00;REPSOL;D;P;dm;39,418833;-3,708500;Urda;45480;TOLEDO;CASTILLA LA MANCHA
5450;AVENIDA MADRID, 25;L-D: 06:30-22:30;REPSOL;D;P;dm;40,208389;-4,090000;Valmojado;45940;TOLEDO;CASTILLA LA MANCHA
11735;CALLE ALAMEDA DEL FRESNO, 14;L: 24H;*;D;R;dm;40,208667;-4,093222;Valmojado;45490;TOLEDO;CASTILLA LA MANCHA
13733;AVENIDA MONTES DE TOLEDO, 60;L-D: 07:00-22:00;J. UTRILLA;N;P;dm;39,613639;-4,228167;Ventas con Peña Aguilera (Las);45127;TOLEDO;CASTILLA LA MANCHA
5485;CM-4003 km P.K.32,4;L-D: 24H;FARRUCO S.A.;N;P;dm;40,158500;-4,111833;Ventas de Retamosa (Las);45183;TOLEDO;CASTILLA LA MANCHA
11372;CALLE PEDRO GARRIDO, S/N;L-D: 24H;PETROVENTAS, S.COOP. DE C-LM;N;R;dm;40,157389;-4,115778;Ventas de Retamosa (Las);45183;TOLEDO;CASTILLA LA MANCHA
8879;CALLE ORTIZA, 3;L-D: 24H;COOP. SAN ISIDRO DE LA VILLA;N;R;dm;39,612639;-3,214389;Villa de Don Fadrique (La);45850;TOLEDO;CASTILLA LA MANCHA
8880;CALLE SANTA ANA, S/N;L-D: 24H;SUMINISTROS VILLACAÑAS;N;R;dm;39,628306;-3,333833;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
12642;CALLE LAS CABEZAS, 26;L-D: 24H;GFM CA;D;R;dm;39,612583;-3,355500;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
12789;CALLE PEÑUELA, 13;L-D: 24H;DELFINOIL;D;P;dm;39,614417;-3,347806;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
12684;CALLE ORTIGOSA, 43;L-D: 24H;.ES CARBURANTES;D;P;dm;39,612167;-3,353500;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
5354;CARRETERA CM. 410 KM. 95;L-V: 06:00-21:00;REPSOL;I;P;dm;39,619944;-3,315611;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
5451;CR C-402, 106,3;L-D: 06:30-22:30;REPSOL;D;P;OM;39,616333;-3,345750;Villacañas;45860;TOLEDO;CASTILLA LA MANCHA
8881;CARRETERA HERENCIA, S/N KM. ;L-D: 24H;CRISTO DE SANTA ANA, S. COOP. DE CLM;N;R;dm;39,419750;-3,359167;Villafranca de los Caballeros;45730;TOLEDO;CASTILLA LA MANCHA
8898;CALLE DEL SANTO, S/N;L-D: 24H;UNION AGRICULTORES VILLAFRANCA;N;R;dm;39,432333;-3,364028;Villafranca de los Caballeros;45730;TOLEDO;CASTILLA LA MANCHA
5496;CR.VILLALUENGA-COBEJA (TO-4512-V km P.K.2,0);L-D: 07:00-21:00;FARRUCO S.A.;N;P;dm;40,027472;-3,897111;Villaluenga de la Sagra;45520;TOLEDO;CASTILLA LA MANCHA
11915;CARRETERA CM-4011 KM. 18;"L-V: 07:00-20:00; S-D: 09:00-16:00";REPSOL;I;P;OM;39,987389;-4,149250;Villamiel de Toledo;45594;TOLEDO;CASTILLA LA MANCHA
11879;CARRETERA VILLAMUELAS VILLANUEVA DE BOGAS KM. S/N;L-D: 24H;VILLAOIL, S COOP DE CLM;N;R;dm;39,814000;-3,730944;Villamuelas;45749;TOLEDO;CASTILLA LA MANCHA
8882;CALLE EXTRAMUROS, S/N;L-D: 24H;BODEGAS ALCARDET/ NTRA.SRA.PILAR DE VVA.ALCARDETE;N;R;dm;39,670500;-3,023833;Villanueva de Alcardete;45810;TOLEDO;CASTILLA LA MANCHA
8883;CAMINO PANIFICADORA, S/N;L-D: 24H;COOP. SAN ISIDRO DE VVA.ALCARDETE;I;R;dm;39,679028;-3,011917;Villanueva de Alcardete;45810;TOLEDO;CASTILLA LA MANCHA
5463;CALLE MAYOR, 102;L-D: 07:00-23:00;REPSOL;D;P;OM;39,672028;-3,018333;Villanueva de Alcardete;45810;TOLEDO;CASTILLA LA MANCHA
8884;CALLE TEMBLEQUE, 24;L-D: 24H;PETROBOGAS;N;R;dm;39,722556;-3,654750;Villanueva de Bogas;45410;TOLEDO;CASTILLA LA MANCHA
8885;CALLE CIRILO CANTERO, 14;L-D: 24H;PETROCASTELAR, S COOP DE CLM;N;R;dm;39,982417;-3,369389;Villarrubia de Santiago;45360;TOLEDO;CASTILLA LA MANCHA
5468;CALLE CTRA. OCAÑA, 9;L-D: 08:00-20:00;REPSOL;D;P;dm;39,983472;-3,370111;Villarrubia de Santiago;45360;TOLEDO;CASTILLA LA MANCHA
10100;CARRETERA CM 4001 KM. 16,200;L-V: 07:30-21:00;LA ERMITA S.L.;N;P;dm;39,964139;-3,844889;Villaseca de la Sagra;45260;TOLEDO;CASTILLA LA MANCHA
8886;PASEO ESTACION, S/N;L-D: 24H;VEGA-MELGAR S.COOP. DE C.L.M;N;R;dm;39,878944;-3,728583;Villasequilla;45740;TOLEDO;CASTILLA LA MANCHA
8887;CALLE SANTA MISION, 19;L-D: 24H;TOBASPETRO;N;R;dm;39,905528;-3,324889;Villatobas;45310;TOLEDO;CASTILLA LA MANCHA
5377;TO-431 km 0,2;L-D: 06:00-22:00;CEPSA;D;P;dm;40,141611;-3,917111;Viso de San Juan (El);45215;TOLEDO;CASTILLA LA MANCHA
5336;CL FUENTE NUEVA, 24 (TO-224 km 15);L-S: 07:00-14:00 y 15:30-22:00;REPSOL;I;P;dm;39,580167;-3,866611;Yébenes (Los);45470;TOLEDO;CASTILLA LA MANCHA
10818;POLIGONO LA CAÑADA, S/N;L-D: 24H;SOCIEDAD COOPERATIVA DE TRANSPORTES DE LOS YEBENES;N;R;dm;39,572444;-3,861972;Yébenes (Los);45470;TOLEDO;CASTILLA LA MANCHA
10998;CALLE TARRAGONA, S/N;L-D: 24H;ASOCIACION LOS YEBENES;N;R;dm;39,572917;-3,868639;Yébenes (Los);45470;TOLEDO;CASTILLA LA MANCHA
5398;CARRETERA CM-4010 KM. 4,500;L-D: 06:00-22:00;AVIA;N;P;dm;40,121194;-3,794111;Yeles;45220;TOLEDO;CASTILLA LA MANCHA
5439;CR C-9, 31 (C-9 km 31,4);L-D: 06:00-22:00;REPSOL;D;P;dm;39,904444;-3,620444;Yepes;45313;TOLEDO;CASTILLA LA MANCHA
8888;CAMINO CIRUELOS, 2;L-D: 24H;PETROYEPES;N;R;dm;39,904444;-3,619667;Yepes;45313;TOLEDO;CASTILLA LA MANCHA
5357;CR A-42, 47,3;L-D: 06:00-22:00;REPSOL;D;P;OM;40,048361;-3,913361;Yuncler;45529;TOLEDO;CASTILLA LA MANCHA
12222;AUTOVIA A-42 KM. 47,300;L-D: 24H;AVIA;D;P;dm;40,047722;-3,914972;Yuncler;45529;TOLEDO;CASTILLA LA MANCHA
5477;CR A-42, 42,8;L-D: 06:00-22:00;REPSOL;I;P;OM;40,072806;-3,878556;Yuncos;45210;TOLEDO;CASTILLA LA MANCHA
5484;CALLE CARLOS I, 8;L-D: 24H;REPSOL;D;P;dm;40,095861;-3,867417;Yuncos;45210;TOLEDO;CASTILLA LA MANCHA
12028;AVENIDA CASTILLA LA MANCHA, 1;L-D: 24H;REPSOL;D;P;dm;40,084583;-3,867861;Yuncos;45210;TOLEDO;CASTILLA LA MANCHA
3873;AVENIDA VALENCIA, S/N;L-S: 07:30-21:00;REPSOL;D;P;dm;40,063250;-1,285139;Ademuz;46140;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
11558;CARRETERA ONTINYENT KM. 1;L-D: 24H;GASOLINERA AGULLENT;D;P;dm;38,828000;-0,560556;Agullent;46890;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
3759;AUTOVIA VALENCIA/ ALCOY CV 40 KM. 14;L-D: 24H;BP;N;P;dm;38,885667;-0,580000;Aielo de Malferit;46812;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
13636;CALLE MARIANA PINEDA, 7;L-D: 24H;MOLGAS;D;P;dm;39,445944;-0,487417;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
13421;TRAVESSERA BOVALAR, 82;L-D: 24H;BENZINA ALAQUAS;D;P;dm;39,447861;-0,469278;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
4124;CALLE CUENCA, 59;L-D: 06:00-22:00;GALP;N;P;dm;39,456833;-0,467583;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
11646;AVENIDA PABLO IGLESIAS, 69;L-D: 24H;BP;N;P;dm;39,449028;-0,460361;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
12689;CALLE CUENCA, 95;L-D: 24H;ECOIL LEVANTE;D;P;dm;39,455861;-0,472000;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
8959;CL. ALADRERS, 16 POLIGONO INDUSTRIAL ELS MOLLONS;L-D: 24H;GALP - AMERICAN PETROL ;N;P;dm;39,448583;-0,472917;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
13159;CALLE CUENCA, 65;L-D: 24H;BALLENOIL;D;P;dm;39,456694;-0,468472;Alaquàs;46970;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
10545;N-340 km 818;L-D: 06:00-22:00;CEPSA;D;P;dm;38,836222;-0,518056;Albaida;46860;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
14308;AVENIDA JOSEP GINER I MARCO DE, 2;L-D: 24H;GASOLBEN;D;P;dm;38,836833;-0,524056;Albaida;46860;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
10609;AVENIDA PADRE CARLOS FERRIS, 109;L-D: 06:30-21:30;CEPSA;I;P;dm;39,392333;-0,407306;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
13327;CALLE OCHO, 7;L-D: 24H;BIOMAR OIL SL;D;P;dm;39,390417;-0,406389;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
1875;TRAVESSIA CAMI DE LA FOIA, S/N;"L-V: 07:00-21:00; S: 08:00-14:00; D: 08:30-14:00";E.S.+AGRICOLA+S.C.J.+DE+ALBAL%2C+C.V.;N;P;dm;39,396028;-0,419278;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
12923;CALLE UE3-SECTOR2.A3, 1;L-D: 24H;BALLENOIL;D;P;dm;39,389000;-0,409583;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
15112;CALLE HORT DE MIRALLES, 5;L-D: 24H;GASOLWIN;D;P;dm;39,399778;-0,419750;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
12895;AVENIDA PADRE CARLOS FERRIS, 11;L-D: 24H;LOWCOST24H;I;P;dm;39,392111;-0,407750;Albal;46470;VALENCIA / VALÈNCIA;COMUNIDAD VALENCIANA
